signal_id,timestamp,signal_strength,frequency,bandwidth,modulation_type,encryption_protocol,wavelet_energy,entropy,latency,label
1783,1783,0.459869014,0.010804353,0.596418691,1,0,30.14526885,0.777355841,0.427268827,1
1784,1784,0.636210325,0.826914802,0.107492974,0,2,22.29962801,0.482783097,0.500739167,0
1785,1785,0.658440589,0.801332816,0.016893576,0,1,29.32801696,0.554893602,0.881555598,0
1786,1786,0.89503262,0.104490315,0.910152993,0,2,23.43571202,0.453867981,0.69467975,0
1787,1787,0.635676662,0.577107714,0.269782855,1,2,41.2758733,0.720069538,0.52509037,0
1788,1788,0.612860695,0.46418077,0.820204366,1,1,24.63620611,0.568826765,0.068753403,0
1789,1789,0.063656613,0.118751366,1,2,2,44.83317414,0.394838054,0.482415142,0
1790,1790,0.516999562,0.9810019,0.211544478,2,0,27.13761612,0.27957611,0.720292347,1
1791,1791,0.147466959,0.214781749,0.265320551,0,0,28.16481445,0.364442471,0.994041581,0
1792,1792,0.736794722,0.067253074,0.663280377,1,0,27.93456723,0.623986659,0.130303412,0
1793,1793,0.51079173,0.595105882,0.966075251,1,0,41.09205065,0.488623129,0.557492699,1
1794,1794,0.679387774,0.739190584,0.91640717,0,1,32.31311447,0.462681569,0.165105391,1
1795,1795,0.038589724,0.03244654,0.503187179,0,2,23.84141148,0.43595447,0.094585777,1
1796,1796,0.081860312,0.659005147,0.795620919,2,2,27.95424208,0.434675258,0.15283599,0
1797,1797,0.715610183,0.53252197,0.13580754,2,0,23.18388252,0.316826752,0.062182237,1
1798,1798,0.069107991,0.103300265,0.978072964,2,0,27.91742024,0.632190089,0.798228108,0
1799,1799,0.068277476,0.172590586,0.964979105,0,2,37.01939279,0.577546608,0.106331578,1
1800,1800,0.008921442,0.568220596,0.163809698,0,1,32.10849907,0.695021573,0.525512432,0
1801,1801,0.956631911,0.296480561,0.299596257,2,2,35.4848633,0.593035766,0.01551003,0
1802,1802,0.736869574,0.938730213,0.100192451,2,0,20.04591996,0.326585834,0.074266382,0
1803,1803,0.351262772,0.81910041,0.271871867,1,0,33.52034104,0.807040946,0.153535693,1
1804,1804,0.294347708,0.984002241,0.816480619,1,1,42.72817519,0.361258667,0.71767508,1
1805,1805,0.347702129,0.259777125,0.378542456,2,2,26.01694682,0.232095657,0.794803163,0
1806,1806,0.774145233,0.970152381,0.088426415,2,1,36.7314517,0.628474206,0.796768549,0
1807,1807,0.660464363,0.431418069,0.3424278,1,1,38.07047544,0.279775745,0.573030662,0
1808,1808,0.18261657,0.347664977,0.9820208,2,0,40.31848283,0.614600885,0.788116148,0
1809,1809,0.171491393,0.050360753,0.630081596,1,2,34.98767571,0.520771916,0.951793828,1
1810,1810,0.095511734,0.052777581,0.416413563,1,0,27.7558979,0.399297958,0.386617375,1
1811,1811,0.65939272,0.692313884,0.166621167,1,2,26.87928094,0.479310346,0.714670014,1
1812,1812,0.763828248,0.458125317,0.986817527,0,0,28.06116345,0.791767705,0.851937299,1
1813,1813,0.262747938,0.226612858,0.821377171,0,0,40.10755293,0.658204111,0.669674324,0
1814,1814,0.017788969,0.614237493,0.281638215,2,2,29.38594723,0.51810155,0.604538653,0
1815,1815,0.079230758,0.252961311,0.070085664,1,2,28.59693615,0.747007441,0.390786176,1
1816,1816,0.968030449,0.577882439,0.056633373,0,0,35.33071448,0.238529122,0.124415364,0
1817,1817,0.293253073,0.359360237,0.120429373,2,2,23.37970539,0.567978614,0.296882025,1
1818,1818,0.768695773,0.823914593,0.581133279,2,0,37.32585539,0.749509701,0.089657023,1
1819,1819,0.623628373,0.82105723,0.929365059,2,2,35.82764998,0.618677153,0.079136516,0
1820,1820,0.380051782,0.477555541,0.497050912,2,0,33.41631235,0.519003386,0.082288401,1
1821,1821,0.203180249,0.350966789,0.843488689,2,0,34.3729621,0.714792252,0.449032915,1
1822,1822,0.118583266,0.362712809,0.446159476,1,0,50.56245449,0.731715729,0.585323461,1
1823,1823,0.61394387,0.806068791,0.709035268,2,1,31.85853164,0.909698853,0.517658838,0
1824,1824,0.774125413,0.328316881,0.732340316,1,2,40.60245743,0.254986744,0.277910081,1
1825,1825,0.642936648,0.209142675,0.174051415,0,0,32.04946848,0.607061405,0.471860852,1
1826,1826,0.528935456,0.084715162,0.361431265,2,1,28.41777043,0.510455171,0.697665444,1
1827,1827,0.038869024,0.466893424,0.637705344,0,0,28.07273888,0.387530945,0.451322384,0
1828,1828,0.968661401,0.482339413,0.070714004,1,1,37.79343222,0.500825974,0.418209028,1
1829,1829,0.798290416,0.841278959,0.361755614,1,0,47.53292164,0.698121321,0.984978761,1
1830,1830,0.290621119,0.221327529,0.535132862,0,0,21.42334618,0.606958464,0.040593905,0
1831,1831,0.980183286,0.381152656,0.996872064,2,1,31.1394578,0.668768244,0.425451621,0
1832,1832,0.600766363,0.808761226,0.474825924,2,1,31.37165624,0.306353565,0.336149319,0
1833,1833,0.581239074,0.823986009,0.816581655,0,2,24.01599693,0.451769593,0.074455855,0
1834,1834,0.747471507,0.384774102,0.432330732,0,2,38.92812459,0.502745879,0.967137724,1
1835,1835,0.811391875,0.459320889,0.796902231,0,1,29.01408604,0.814356052,0.082596739,1
1836,1836,0.655555174,0.303411984,0.595789469,2,2,25.35211678,0.502565778,0.545615508,0
1837,1837,0.125316163,0.932966747,0.887168368,2,1,23.51924224,0.435780397,0.581886515,0
1838,1838,0.336226233,0.118686006,0.411191616,2,2,37.85356632,0.211348279,0.283469445,1
1839,1839,0.928114325,0.934161834,0.60468514,0,0,15.1133308,0.644783707,0.104586591,1
1840,1840,0.222175092,0.684165381,0.630416909,2,2,19.84865785,0.801753744,0.905399942,0
1841,1841,0.370244836,0.53180192,0.41763639,1,0,31.00663982,0.547834761,0.146313063,1
1842,1842,0.430365151,0.032662252,0.144379563,0,0,39.95982158,0.562491092,0.153468059,1
1843,1843,0.437719001,0.475800538,0.09359237,2,2,37.22122776,0.36493457,0.350588804,1
1844,1844,0.611863201,0.407921639,0.016652162,0,1,33.00669404,0.414862931,0.149826183,0
1845,1845,0.943159188,0.161280387,0.874098298,1,0,28.54222762,0.500406639,0.743273003,0
1846,1846,0.238308669,0.656696064,0.236605184,1,0,34.09104592,0.415896691,0.813970409,1
1847,1847,0.118698628,0.971580304,0.211620021,0,2,42.27879148,0.443106984,0.861829703,0
1848,1848,0.194934612,0.562432482,0.736505814,0,1,16.86351585,0.779940191,0.14379481,0
1849,1849,0.886810999,0.715066233,0.320203266,1,1,27.12745569,0.321724392,0.084000741,0
1850,1850,0.644849904,0.068469898,0.506358509,0,2,23.28145059,0.360744889,0.501695666,1
1851,1851,0.283681579,0.417845034,0.162590976,1,1,36.08300791,0.304404874,0.980747115,1
1852,1852,0.8155837,0.116399688,0.960368455,1,2,29.3172923,0.620280699,0.528223458,1
1853,1853,0.861166323,0.613062489,0.852130486,2,2,22.76103012,0.54596118,0.987817989,1
1854,1854,0.846258479,0.938896718,0.864347022,0,2,34.14778926,0.574620215,0.930376852,0
1855,1855,0.91892505,0.662066631,0.407019974,0,0,30.9841975,0.701205356,0.816876943,0
1856,1856,0.249897545,0.076826287,0.762849552,2,0,33.36241754,0.383698843,0.346023444,0
1857,1857,0.754464737,0.354815632,0.143943378,1,0,40.03613474,0.465850766,0.945910882,0
1858,1858,0.458927752,0.550901816,0.008594131,0,2,44.39917107,0.350733926,0.263524026,0
1859,1859,0.84172683,0.403379228,0.019955792,2,0,32.46194856,0.491028591,0.359961412,0
1860,1860,0.727820214,0.83401096,0.586970404,2,0,42.33033857,0.500394564,0.921514747,0
1861,1861,0.77594545,0.815029337,0.455674236,0,0,33.97843619,0.251703225,0.957938023,0
1862,1862,0.655237291,0.612097236,0.518337316,2,2,31.87927407,0.47381579,0.554605476,0
1863,1863,0.174822488,0.373615906,0.007437482,1,2,41.97730993,0.478318618,0.745265506,0
1864,1864,0.543711968,0.255440692,0.422943679,2,2,26.58003829,0.563261283,0.649695826,1
1865,1865,0.984899205,0.10591076,0.718526341,1,0,42.32062133,0.675448205,0.98636156,1
1866,1866,0.937451436,0.355047216,0.442964384,1,1,24.81276289,0.666712176,0.964221827,0
1867,1867,0.040095831,0.413348514,0.732687021,0,0,43.38877511,0.603841656,0.481020783,0
1868,1868,0.162164223,0.676118202,0.233146883,2,0,28.50162716,0.520055412,0.809517806,0
1869,1869,0.128961953,0.658447079,0.813664918,1,2,20.30229847,0.218421939,0.793592206,0
1870,1870,0.725300627,0.070128338,0.588801153,1,2,35.99482362,0.666360928,0.289526982,1
1871,1871,0.817428549,0.395427178,0.210875864,2,0,36.76908793,0.634617624,0.660731115,1
1872,1872,0.211031839,0.18184978,0.236850915,1,0,25.50759196,0.769827481,0.257392191,0
1873,1873,0.504400128,0.15687228,0.628427339,2,1,27.18094329,0.588143531,0.945571237,0
1874,1874,0.840426754,0.827666219,0.830473944,0,1,22.48413973,0.432495191,0.309678855,1
1875,1875,0.732146225,0.041922612,0.415880036,1,2,20.40212357,0.485375808,0.041097472,0
1876,1876,0.540912455,0.419361603,0.258445561,1,1,36.53607301,0.531857361,0.094261556,0
1877,1877,0.589191946,0.168268403,0.867571199,2,1,29.29216266,0.344362825,0.254939962,0
1878,1878,0.506916791,0.879717913,0.669693244,2,2,36.59309987,0.668093814,0.188471276,0
1879,1879,0.295364137,0.557281846,0.448359841,2,1,20.25636128,0.505047621,0.996271871,0
1880,1880,0.563777283,0.231474075,0.488201658,2,0,22.17952923,0.761641886,0.418226794,0
1881,1881,0.68807571,0.502643818,0.204364803,1,1,22.01751611,0.654610395,0.307794394,0
1882,1882,0.873161232,0.731806915,0.627198669,0,2,26.31035272,0.228667102,0.596911948,0
1883,1883,0.635297005,0.958541486,0.358956032,0,0,23.37802559,0.312701777,0.050980545,0
1884,1884,0.760565702,0.220534477,0.996292353,0,1,26.08840208,0.374204506,0.887468933,0
1885,1885,0.15740438,0.886572581,0.480479724,0,0,22.96961323,0.714349221,0.368362115,0
1886,1886,0.459949305,0.934716777,0.486185697,2,0,32.45826201,0.509078678,0.545256956,1
1887,1887,0.006134832,0.916825086,0.566206326,1,1,22.84976297,0.65651405,0.026794598,0
1888,1888,0.244315851,0.635691282,0.917349466,1,1,31.10211097,0.368523355,0.003458524,0
1889,1889,0.725784124,0.63009504,0.801332622,1,2,25.14551441,0.567416616,0.701782699,0
1890,1890,0.992064499,0.403382106,0.451406496,2,2,52.60494066,0.546762407,0.518828779,1
1891,1891,0.096296932,0.752727934,0.719157875,1,0,27.10946682,0.429208655,0.373178677,1
1892,1892,0.399675151,0.531523659,0.586603916,2,2,31.21647128,0.472853674,0.381513947,1
1893,1893,0.799651959,0.677734081,0.492671553,1,0,55.16878278,0.361845144,0.42779187,1
1894,1894,0.20152282,0.428640843,0.192415977,0,0,27.45421063,0.519100063,0.672683481,1
1895,1895,0.553805331,0.731817024,0.464221409,2,2,26.23643377,0.369015664,0.996749423,0
1896,1896,0.732416924,0.824834301,0.245955221,1,2,35.80998669,0.589880855,0.357429515,0
1897,1897,0.614919769,0.146491119,0.915434309,0,2,37.60445678,0.476786321,0.873529245,0
1898,1898,0.185455675,0.83329634,0.335604446,0,1,42.23858094,0.442539718,0.358008548,0
1899,1899,0.353403426,0.540530261,0.952881654,0,0,30.61037607,0.62848639,0.329347595,0
1900,1900,0.783315588,0.845037864,0.533387498,2,0,29.98331097,0.263482405,0.010988944,1
1901,1901,0.552943881,0.431485937,0.631943646,2,0,21.35202327,0.301574479,0.46884684,0
1902,1902,0.002018416,0.379200982,0.543279383,1,2,29.48609751,0.62672406,0.549086773,1
1903,1903,0.760434466,0.915464656,0.12943797,0,2,29.44845343,0.516250617,0.391366719,0
1904,1904,0.032205831,0.251271693,0.376046369,1,2,40.77834288,0.618271973,0.747207949,0
1905,1905,0.745123893,0.844584074,0.099182879,1,2,35.06795414,0.400631036,0.041856989,0
1906,1906,0.199962283,0.484228744,0.623347462,0,2,33.99365106,0.719106151,0.631128738,0
1907,1907,0.958209515,0.514317273,0.447147724,1,1,30.07346618,0.617629516,0.765181041,1
1908,1908,0.366003717,0.308596729,0.778483948,2,2,35.57743954,0.468893655,0.553066094,0
1909,1909,0.324850521,0.573290801,0.220589856,1,0,44.56577798,0.493194151,0.914416449,0
1910,1910,0.146181508,0.325347247,0.164647369,0,2,49.33667694,0.683303474,0.308305614,0
1911,1911,0.3034482,0.039275608,0.406578155,2,0,25.56308441,0.775858562,0.584712907,1
1912,1912,0.876500768,0.27211049,0.927185538,2,2,57.09810352,0.352099858,0.894057099,0
1913,1913,0.996604779,0.0063703,0.710874788,1,2,30.33161862,0.847026411,0.110617964,1
1914,1914,0.366373791,0.978787455,0.419178122,1,0,39.22652517,0.525666199,0.262075294,0
1915,1915,0.446956981,0.966174152,0.517593631,2,0,40.52093126,0.394428794,0.043229718,1
1916,1916,0.721377923,0.395323112,0.084239611,1,0,24.91946131,0.541855288,0.007204875,0
1917,1917,0.886079318,0.728689995,0.985215536,0,0,39.67995208,0.659193023,0.234050792,0
1918,1918,0.591898063,0.345951502,0.666830309,1,1,35.30718895,0.416912853,0.908543388,0
1919,1919,0.389671515,0.671386286,0.285567655,1,0,22.23927782,0.660003454,0.428022164,0
1920,1920,0.410841766,0.805784179,0.586176521,2,2,21.37849413,0.52348952,0.021538031,0
1921,1921,0.694832206,0.947174562,0.109526171,1,2,28.79295883,0.371842182,0.529009159,1
1922,1922,0,0.400382387,0.96646355,1,1,15.1474089,0.439756877,0.652884492,0
1923,1923,0.618536316,0.783642068,0.174873256,1,0,36.47910091,0.597914293,0.669822713,0
1924,1924,0.353512248,0.266037579,0.64844081,0,2,30.73673141,0.557461042,0.347259365,0
1925,1925,0.793757688,0.990770411,0.245590848,1,1,33.13986558,0.321621071,0.614116807,0
1926,1926,0.090087736,0.025769662,0.718019217,0,2,25.08120131,0.721469299,0.298201879,1
1927,1927,0.587038986,0.603791252,0.777319551,0,1,20.84000217,0.340220783,0.564878251,0
1928,1928,0.479432925,0.659793848,0.673847508,0,1,43.42154686,0.50288968,0.329234728,1
1929,1929,0.641352374,0.688346384,0.614887122,0,0,30.04998035,0.522244606,0.821942156,0
1930,1930,0.061851849,0.120430611,0.89304602,2,1,35.85804484,0.540064679,0.433594333,1
1931,1931,0.578791636,0.938944365,0.078649507,0,2,31.59989994,0.397756345,0.986650998,0
1932,1932,0.560227451,0.181253921,0.33110934,1,2,33.85237989,0.589624215,0.315356267,0
1933,1933,0.559400061,0.623024579,0.248425794,0,0,26.51083705,0.653112359,0.927820757,1
1934,1934,0.602378082,0.222765565,0.988655943,1,0,32.61623854,0.348202738,0.466078272,0
1935,1935,0.675614724,0.307344296,0.389624168,0,1,22.76499365,0.339643958,0.437382415,0
1936,1936,0.804587266,0.546695069,0.733080782,2,0,27.77071016,0.431708554,0.39921178,0
1937,1937,0.267539001,0.417371242,0.685160641,0,2,49.15520543,0.673579499,0.763636422,1
1938,1938,0.824718147,0.160286725,0.2121949,0,2,24.7900903,0.481414994,0.288834718,1
1939,1939,0.496776429,0.171002391,0.23912967,2,0,25.52532164,0.298222357,0.485113495,1
1940,1940,0.074099407,0.418323043,0.281445345,0,0,27.10766054,0.394519094,0.355306698,1
1941,1941,0.055527043,0.757615249,0.411376468,1,0,26.42301719,0.364209192,0.839114093,0
1942,1942,0.332182891,0.898360806,0.234453874,0,1,29.59764116,0.724666816,0.281691333,0
1943,1943,0.784424663,0.084154228,0.019634123,0,1,35.4460297,0.710972637,0.672393613,0
1944,1944,0.706937369,0.393270791,0.87996108,0,2,42.10594468,0.540278687,0.474338945,0
1945,1945,0.788155711,0.100279449,0.966236558,2,1,40.52316073,0.444895715,0.958683795,0
1946,1946,0.515856595,0.016588376,0.341772216,0,1,38.58506208,0.515404647,0.209750062,1
1947,1947,0.438515799,0.662007554,0.338706623,0,1,33.65060797,0.408690663,0.10075124,0
1948,1948,0.144740942,0.602711397,0.007065902,1,1,25.58045082,0.456795304,0,0
1949,1949,0.326116089,0.163081507,0.680683119,0,2,31.77309387,0.499494261,0.863511194,0
1950,1950,0.432314458,0.233907376,0.825971183,0,0,31.23991187,0.607993181,0.265914958,1
1951,1951,0.085682104,0.02370688,0.146677384,0,2,33.48221685,0.411658319,0.204336399,0
1952,1952,0.218157369,0.835314747,0.159744323,0,1,33.33243181,0.486729227,0.539773526,0
1953,1953,0.597097223,0.9751216,0.790590463,1,0,30.8998283,0.349884049,0.091774554,0
1954,1954,0.735017847,0.135509414,0.61667963,1,0,22.5922768,0.610001568,0.863085761,1
1955,1955,0.998625025,0.231568695,0.044860363,2,0,41.69478826,0.359803107,0.635573871,0
1956,1956,0.933161684,0.868792261,0.622940132,0,2,38.40503432,0.432937585,0.654955135,0
1957,1957,0.64159289,0.9268729,0.309097319,2,0,33.43968402,0.667009932,0.482362433,0
1958,1958,0.419498281,0.419806311,0.368945474,2,2,34.90512447,0.422896898,0.732268402,0
1959,1959,0.635182615,0.050633822,0.770224775,0,2,49.23994508,0.496306386,0.094394186,0
1960,1960,0.785181955,0.039398083,0.811456604,1,1,33.71227969,0.450505977,0.627526555,0
1961,1961,0.115522324,0.574198878,0.400598483,1,1,40.19469626,0.549798673,0.988341494,0
1962,1962,0.40811527,0.393061897,0.947767095,0,0,32.98742993,0.903736361,0.432543929,0
1963,1963,0.839522848,0.0286538,0.406708731,0,0,29.4277424,0.321004514,0.35420752,1
1964,1964,0.381951745,0.583505629,0.772330824,1,1,27.86395997,0.486569098,0.648016986,0
1965,1965,0.570651625,0.011296029,0.484175988,0,2,35.01263433,0.561457518,0.459035506,0
1966,1966,0.586604559,0.787717893,0.8981127,0,2,53.09815204,0.371257988,0.433949765,0
1967,1967,0.181894728,0.306560345,0.908348582,0,1,36.65768145,0.43866422,0.291132066,1
1968,1968,0.360278365,0.040264646,0.087445589,1,2,39.06420674,0.339143859,0.775687616,1
1969,1969,0.33245682,0.588607774,0.937100233,2,1,27.7151419,0.52402395,0.761491407,0
1970,1970,0.023059166,0.397853378,0.826066193,2,1,35.23521952,0.428321523,0.064382669,1
1971,1971,0.021047178,0.974231013,0.791818764,0,0,32.80226206,0.582587884,0.696940528,1
1972,1972,0.831389133,0.544434164,0.201017397,1,0,26.46810468,0.446013285,0.496616053,0
1973,1973,0.270800508,0.275352537,0.80563666,0,1,28.80644535,0.35039206,0.417927258,0
1974,1974,0.51666915,0.709749407,0.850680835,1,0,35.70010582,0.502946107,0.769980882,0
1975,1975,0.296545394,0.271603657,0.289316472,0,1,31.95582825,0.613946957,0.573167052,1
1976,1976,0.940754176,0.904642302,0.952877715,1,2,31.4066103,0.533498337,0.534664223,0
1977,1977,0.25697807,0.374880506,0.049863355,1,2,31.06507568,0.401858146,0.097524286,0
1978,1978,0.42793658,0.550106639,0.149980584,2,2,33.18718464,0.350156173,0.309401134,0
1979,1979,0.872566485,0.050584431,0.537916427,0,2,25.097706,0.478959936,0.0924666,1
1980,1980,0.841661616,0.426303116,0.576153778,2,1,24.20277741,0.533988615,0.156061593,0
1981,1981,0.183525602,0.832729907,0.645558614,2,2,37.34521015,0.578322668,0.944820623,0
1982,1982,0.802233336,0.806003041,0.016949944,1,2,27.34122374,0.314672662,0.343306301,1
1983,1983,0.456566877,0.22440879,0.960989931,0,2,29.85998921,0.405619831,0.531715003,1
1984,1984,0.481435918,0.226170102,0.044587712,1,2,43.11542396,0.33405171,0.879623209,0
1985,1985,0.130719304,0.817664841,0.143128621,1,1,19.62439926,0.434451887,0.811275977,0
1986,1986,0.077655089,0.930809309,0.01399332,1,2,40.9137409,0.409404582,0.952336307,0
1987,1987,0.727266907,0.095392588,0.567213657,0,0,31.59266319,0.66221535,0.572849323,1
1988,1988,0.494975596,0.450251388,0.932870908,0,0,43.76469874,0.560216898,0.055239329,0
1989,1989,0.435155741,0.33759589,0.666369858,1,0,35.37872621,0.579863458,0.201463414,1
1990,1990,0.72884134,0.871072228,0.823186861,0,0,40.22546487,0.506889549,0.310715021,0
1991,1991,0.764972491,0.083551206,0.013259507,1,0,30.49453525,0.413209907,0.084085365,1
1992,1992,0.156236825,0.211210183,0.542353607,0,0,38.64893392,0.576089016,0.321485992,1
1993,1993,0.609139233,0.752798422,0.459845146,0,1,37.98529475,0.675075049,0.340999371,0
1994,1994,0.132599997,0.051305503,0.499276943,2,0,37.11227038,0.84633637,0.615060599,1
1995,1995,0.750785013,0.49274742,0.072231614,1,2,25.43742914,0.709736917,0.893730167,1
1996,1996,0.656033397,0.442296172,0.684870641,2,0,34.98533562,0.503256266,0.843135149,0
1997,1997,0.956745532,0.334541403,0.503532309,2,1,41.59749748,0.514041477,0.397066284,0
1998,1998,0.065970689,0.394739865,0.765639086,1,0,48.1082481,0.591604546,0.125269018,0
1999,1999,0.054025579,0.530169613,0.48559032,1,2,58.74816329,0.788963595,0.300761649,0
2000,2000,0.279948797,0.161429001,0.149452608,0,2,21.33239083,0.614615683,0.69274921,0
